School Name,School Link
Aulander Elementary School,https://www.bertie.k12.nc.us/domain/41
Turner Elementary School,https://turner.k12.mt.us/
Armando Cuellar Middle School,https://cuellar.wisd.us/
Lowpoint-Washburn Junior/Senior High School,https://www.lwcusd21.com/
Driftwood Elementary School,https://www.facebook.com/driftwood2cj/
Southgate Elementary School,https://www.garlandisdschools.net/southgate
Hillsdale Elementary School,https://hillsdale.trusd.net/
State Street Elementary School,https://statestreet.topekapublicschools.net/
Whitehall High School,https://www.whitehallschools.org/
Litchfield High School,https://www.litchfieldpublicschools.org/
La Crosse Middle School,https://www.usd395.org/vnews/display.v/SEC/Middle%20School
Willow Elementary School,https://www.willowes.us/
B. Mahlon Brown Junior High School,https://brownjhs.org/
Tracey School,https://tms.norwalkps.org/
Dillingham Elementary School,https://www.dlgsd.org/
Granger High School,https://schools.graniteschools.org/grangerhigh/
T.S. Nurnberger Middle School,https://www.facebook.com/TSNSLPS/
Cedar Mountain Primary School,https://www.vtsd.com/o/cmps
Galvan Elementary School,https://galvan.ccisd.us/
Seneca Elementary School,https://www.ps88q.com/
Willoughby Middle School,https://www.weschools.org/willoughbymiddleschool_home.aspx
Lantana Middle School,https://www.palmbeachschools.org/LantanaMiddle
Junction City High School,https://www.jchigh.org/
Willowcreek Middle School,https://wc.portage.k12.in.us/
Locust Grove Upper Elementary School,https://ue.lg.k12.ok.us/
Maryetta Public School,https://www.maryetta.k12.ok.us/
Brewer Middle School,https://brw.gwd50.org/
Riverside Intermediate School,https://www.cobbk12.org/riverside
Ridge Elementary School,https://ridge.henricoschools.us/
Odom Elementary School,https://www.wayne.k12.ga.us/o/oes
Whitewater Academy,https://www.cmsk12.org/whitewaterES
McKinley Elementary School,https://mckinley.fargo.k12.nd.us/
Hope Academy Northwest Campus,https://mycleschool.org/schools/hope-academy-northwest-campus/
Stephen C. Foster Elementary School,https://www.dallasisd.org/foster
Palmer Middle School,https://www.matsuk12.us/pjm
Annapolis Middle School,https://www.aacps.org/page/3949
Whitney High School,https://high.whitneyisd.org/
Riverside Elementary School,https://riverside.nclack.k12.or.us/
Kenwood Elementary School,https://schools.jefferson.kyschools.us/Elementary/Kenwood/index.html
Suncoast School for Innovative Studies,https://www.suncoastschool.org/
Pickett Elementary School,https://www.lexcs.org/pes
Greenleaf Elementary School,https://greenleaf.splendoraisd.org/
Pershing Continuation High School,https://phs.centralunified.org/
Morehead Middle School,https://moorhead.conroeisd.net/
Boys & Girls High School,https://www.imdb.com/title/tt1190634/
Hankinson High School,https://www.hankinsonschool.com/
Bucksport High School,https://bhs.rsu25.org/
Nottingham West Elementary School,https://www.sau81.org/nws/index
San Miguel Elementary School,https://www.sesd.org/sanmiguel
Kegonsa Elementary School,https://www.stoughton.k12.wi.us/kegonsa-elementary-school
Valley Point Elementary School,https://vpe.wcsga.net/
Hagerstown Junior/Senior High School,https://nettlecreekschools.com/hjshs/
Drum Point Road Elementary School,https://www.brickschools.org/dpes/
North Metro Academy of Performing Arts,https://schools.gcpsk12.org/NMAPA
Villas Elementary School,https://vls.leeschools.net/
K.O. Knudson Junior High School,https://www.knudsonms.org/
Mexico Middle School,https://www.mexicocsd.org/domain/42
Da Vinci Tree Academy,https://www.davincitree.academy/
Montesano Junior/Senior High School,http://www.monteschools.org/jr-sr-high-school
Gorman Middle School,https://www.gormanisd.net/apps/pages/index.jsp?uREC_ID=220042&type=d&pREC_ID=483802
Moore Haven Elementary School,https://mhes.gladesedu.com/
Hamilton Elementary School,https://hamilton.sburg.org/
Renaissance High School,https://www.detroitk12.org/renaissance
Richard E. Miller Elementary School,https://www.wesdschools.org/rem
Idea Judson Academy,https://ideapublicschools.org/our-schools/idea-judson/
West Adams Preparatory High School,https://westadamshs.lausd.org/
Valdosta Middle School,https://www.gocats.org/o/vms
Hawthorne Elementary School,https://hastingspublicschools.org/schools/hawthorne-elementary/
Heritage Elementary School,https://www.fultonschools.org/heritagees
Carl C. Waitz Elementary School,https://waitz.mcisd.net/
Redondo Elementary School,https://redondoelementary.org/
Eagle Valley Middle School,https://evms.carsoncityschools.com/
Fort Hill Collaborative Elementary School,https://www.ps10forthill.com/
Qulin Elementary School,https://www.tr10.us/
Victory Christian Academy,https://www.vcaonline.org/
Upper Cape Cod Regional Technical School - High School,https://www.uppercapetech.com/
Byron Area Elementary School,https://www.byron.k12.mi.us/
Warren Woods Middle School,https://www.warrenwoods.misd.net/our-schools/middle-school/
Prudence Crandall School,https://crandall.enfieldschools.org/
Del Sol Academy,https://jurupausd.org/schools/DelSolAcademy/Pages/Default.aspx
Mullan School District,https://sites.google.com/mullanschools.com/mullanschooldistrict392/
Desert Mirage Elementary School,http://desertmirage.pesd92.org/
Bertha Barber Elementary School,https://www.bellevuepublicschools.org/berthabarber
Southwood Elementary School,https://sw.raytownschools.org/
Cortland Elementary School,https://sites.google.com/a/d428.org/cortland/
Benndale Elementary School,https://bes.gcsd.us/
Eastside Elementary School,https://ees.lcsd56.org/en
Mount Pleasant Middle School,https://ms.mtpcsd.org/
Robert C. Harris Elementary School,https://harris.fortwayneschools.org/
Kingsland Elementary School,https://www.kingsland.k12.mn.us/
Bethany Community School,https://bcswolves.org/
Ridgemont Elementary School,https://www.obioncountyschools.com/ridgemont
Emerson-Hubbard Elementary School,https://www.emersonhubbardschools.org/
Roanoke Valley Early College,https://rvec.weldoncityschools.org/
Bridport Central School,https://bridport.acsdvt.org/
North Central Middle School,https://ncajets.org/
O. Comeaux High School,https://en.wikipedia.org/wiki/Ovey_Comeaux_High_School
Osceola High School,https://www.osceolaschools.org/
Melstone High School,https://www.melstonepublicschools.org/
Montclair School of Academics and Enrichment,https://montclair.dpsk12.org/
Lawson-Marriott Elementary School,https://www.kqps.net/o/lmes
Bradley Elementary School,https://www.drumright.k12.ok.us/o/dps/page/bradley-elementary-school
Cinnabar Charter & Elementary School,https://www.cinnabar.org/
Rosendo Benavides Elementary School,https://benavides.lajoyaisd.com/
Beulah High School,https://www.lee.k12.al.us/BUH
SOAR Academy,https://www.ssd2.org/soaracademy1.aspx
Wiggins High School,https://www.wiggins50.k12.co.us/schools/wiggins_high_school
Audeo Charter School II,https://audeo2.com/
Ross Montessori School,https://www.rossmontessori.org/en
Forrest Elementary School,https://bedfordfes.sharpschool.net/
ECO Charter School,https://www.facebook.com/ecocharterschool/
Mercer County Intermediate School,https://mcis.mercer.kyschools.us/
Bear Lake High School,https://bllakers.org/
Brownstown Elementary School,https://www.bcusd201.com/
Martin Luther King Jr. Elementary School,https://www.schenectadyschools.org/o/king
East Wake Middle School,https://www.wcpss.net/eastwakehs
Rossville Christian Academy,https://rossvillechristian.com/
Huron Academy (Grades 3-7),https://www.huronacademy.org/
Bradford Elementary School,https://www.bradford.k12.oh.us/bradfordelementaryschool_home.aspx
Barberton Middle School,https://www.barbertonschools.org/barbertonmiddleschool_home.aspx
Farmington Elementary School,https://www.farmingtonschool.org/
East Rowan High School,https://www.rssed.org/eastrowanhigh
Ozark High School,https://www.ozarkhillbillies.org/o/ohs
Oaklawn Elementary School,https://oaklawn-elementary.oshkosh.k12.wi.us/
Plateau Valley Elementary School,https://www.pvsd50.org/en
Francis Vigo Elementary School,https://www.vcsc.k12.in.us/o/fves
Bard High School Early College,https://baltimore.bard.edu/
Tenaya Middle School,https://www.cde.ca.gov/schooldirectory/details?cdscode=10621666057343
Duluth Area Learning Center,https://alc.isd709.org/
Erskine Academy,https://www.erskineacademy.org/
Byesville Elementary School,https://rollinghills.k12.oh.us/byesville-elementary/
Park Avenue Elementary School,https://www.prideatpark.com/
Kenedy High School,http://kenedyisd.com/
Yonkers Montessori Academy,https://www.yonkerspublicschools.org/YMA
Ann Richards Middle School,https://richardsms.lajoyaisd.com/
Magnolia Woods Elementary School,https://magnoliawoodselementary.weebly.com/
Kenowa Hills Middle School,https://www.khps.org/middleschool
Piute Mountain Elementary School,https://calienteschooldistrict.org/piute/
Accokeek Academy,https://www.pgcps.org/schools/accokeek-academy
North Belt Elementary School,https://www.humbleisd.net/nbe
Rancho Santa Gertrudes Elementary School,https://losnietosges.losnietos.k12.ca.us/
Joanna-Woodson Elementary School,https://jwes.lcsd56.org/en
Byron Elementary School,https://bes.peachschools.org/
Freetown Elementary School,https://www.aacps.org/freetownes
Riverview Elementary School,https://www.tonawandacsd.org/o/res
Flowery Elementary School,https://www.sonomaschools.org/flowery
Gatesville High School,https://hs.gatesvilleisd.org/
Moulton High School,https://www.moultonisd.net/o/mhs
Ragland High School,https://rhs.sccboe.org/
Thomas Jefferson Arts Academy,https://www.epsnj.org/jefferson
Sierra View Elementary School,https://sierraview.ojusd.org/
Avery/Parsons Elementary School,https://www.bvschools.org/page/avery-parsons-elementary
Alta Elementary School,https://www.alta-aurelia.org/Page/300
Harry M. Bailey Middle School,https://bailey.whschools.org/
Colonial Beach High School,https://cbschoolshs.sharpschool.net/
Sioux County High School,https://www.siouxcountyschools.org/
Mineola Elementary School,https://www.mineolaisd.net/o/mineola-es
Stovall-Shaw Elementary School,https://sses.gcs.k12.nc.us/
Claxton Elementary School,https://www.ces.acs.ac/
Clare Primary School,https://www.clare.k12.mi.us/o/gps
Alberto and Celia Barrera Elementary School,https://acb.myrgcgisd.org/
Sandy Creek Elementary School,https://www.sandycreekcsd.org/school/elementary
Wilson Junior/Senior High School,https://www.usd112.org/
Fort Gratiot Middle School,https://www.phasd.us/o/fgms
Cobb Sixth Grade Campus,https://www.galenaparkisd.com/cobb
Harry S. Fisher Elementary School,https://fes.plymouth.k12.ct.us/
W. F. Killip Elementary School,https://www.fusd1.org/killip
Sieden Prairie Elementary School,https://sp.dist159.com/
Gompers Elementary School,https://gompers.madison.k12.wi.us/
Trico Junior High School,https://www.trico176.org/o/tjhs
Liberty Elementary School,https://www.libertyk12.org/elementary-school-grades-prek-4/
Judson Middle School,https://www.judsonisd.org/
MTS High School,https://mtcs.org/mts-secondary/
Montague High School,https://www.mapsk12.org/montaguehs/
Triad Middle School,https://ms.triadk12.org/
